[2026-06-15 15:07:03] === overnight driver START ===
[2026-06-15 15:18:50] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=43%  0.1=46%  0.25=61%  0.5=61% | best=0.25 (61%, n=28)  <-- BEATS control
[2026-06-15 22:18:51] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:18:53] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:18:55] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:18:57] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:18:59] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:01] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:03] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:05] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:07] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:19:09] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:12] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:14] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:16] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:18] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:19:20] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:22] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:24] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:26] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:28] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:19:30] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:32] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:34] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:36] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:38] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:19:40] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:42] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:44] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:46] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:48] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:19:50] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:52] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:55] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:57] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:19:59] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:20:01] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:03] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:05] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:07] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:09] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:20:11] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:13] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:15] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:17] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:19] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:20:21] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:23] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:25] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:27] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:29] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:20:31] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:33] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:35] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:37] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:40] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:20:42] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:44] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:46] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:48] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:50] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:20:52] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:54] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:56] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:20:58] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:00] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:21:02] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:04] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:06] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:08] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:10] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:21:12] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:14] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:16] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:19] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:21] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:21:23] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:25] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:27] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:29] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:31] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:21:33] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:35] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:37] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:39] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:41] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:21:43] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:45] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:47] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:49] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:51] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:21:53] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:55] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:57] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:21:59] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:02] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:22:04] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:06] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:08] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:10] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:12] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:22:14] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:16] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:18] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:20] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:22] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:22:24] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:26] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:28] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:30] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:32] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:22:34] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:36] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:38] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:40] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:42] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:22:45] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:47] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:49] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:51] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:53] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:22:55] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:57] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:22:59] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:01] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:03] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:23:05] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:07] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:09] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:11] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:13] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:23:15] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:17] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:19] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:21] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:23] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:23:25] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:28] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:30] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:32] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:34] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:23:36] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:38] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:40] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:42] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:44] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:23:46] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:48] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:50] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:52] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:54] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
[2026-06-15 22:23:56] kingmaker KINGMAKER_LEADER_WEIGHT [focal-4P vs 3x comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:23:58] oracle    ORACLE_BIAS [2P vs comet_reaper] 0.0=0%  2.0=0%  5.0=0%  10.0=0% | best=0.0 (0%, n=0)
[2026-06-15 22:24:00] precog    PRECOG_OPP_STRENGTH [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:24:02] maestro   MAESTRO_GAIN [2P vs comet_reaper] 0.0=0%  0.1=0%  0.25=0%  0.5=0% | best=0.0 (0%, n=0)
[2026-06-15 22:24:04] helmsman  HELMSMAN_HORIZON_MULT [2P vs comet_reaper] 1.0=0%  1.15=0%  1.3=0%  1.5=0% | best=1.0 (0%, n=0)
